ID_ID,day,month,year,TotalCase,DeathCount,CountriesAndTerritories,GeoId,countryterritoryCode,popData2018,cONTINENT
10383,28,3,2020,73,0,Kazakhstan,KZ,KAZ,18276499,Asia
10384,27,3,2020,32,0,Kazakhstan,KZ,KAZ,18276499,Asia
10385,26,3,2020,9,0,Kazakhstan,KZ,KAZ,18276499,Asia
10386,25,3,2020,17,0,Kazakhstan,KZ,KAZ,18276499,Asia
10387,24,3,2020,2,0,Kazakhstan,KZ,KAZ,18276499,Asia
10388,23,3,2020,4,0,Kazakhstan,KZ,KAZ,18276499,Asia
10389,22,3,2020,3,0,Kazakhstan,KZ,KAZ,18276499,Asia
10390,21,3,2020,4,0,Kazakhstan,KZ,KAZ,18276499,Asia
10391,20,3,2020,12,0,Kazakhstan,KZ,KAZ,18276499,Asia
10392,19,3,2020,4,0,Kazakhstan,KZ,KAZ,18276499,Asia
10393,18,3,2020,22,0,Kazakhstan,KZ,KAZ,18276499,Asia
10394,17,3,2020,2,0,Kazakhstan,KZ,KAZ,18276499,Asia
10395,16,3,2020,3,0,Kazakhstan,KZ,KAZ,18276499,Asia
10396,15,3,2020,6,0,Kazakhstan,KZ,KAZ,18276499,Asia
10397,31,5,2020,143,1,Kenya,KE,KEN,51393010,Africa
10398,30,5,2020,127,4,Kenya,KE,KEN,51393010,Africa
10399,29,5,2020,147,3,Kenya,KE,KEN,51393010,Africa
10400,28,5,2020,123,3,Kenya,KE,KEN,51393010,Africa
10401,27,5,2020,62,0,Kenya,KE,KEN,51393010,Africa
10402,26,5,2020,72,1,Kenya,KE,KEN,51393010,Africa
10403,25,5,2020,22,1,Kenya,KE,KEN,51393010,Africa
10404,24,5,2020,31,0,Kenya,KE,KEN,51393010,Africa
10405,23,5,2020,52,0,Kenya,KE,KEN,51393010,Africa
10406,22,5,2020,80,0,Kenya,KE,KEN,51393010,Africa
10407,21,5,2020,66,0,Kenya,KE,KEN,51393010,Africa
10408,20,5,2020,51,0,Kenya,KE,KEN,51393010,Africa
10409,19,5,2020,25,0,Kenya,KE,KEN,51393010,Africa
10410,18,5,2020,57,0,Kenya,KE,KEN,51393010,Africa
10411,17,5,2020,49,5,Kenya,KE,KEN,51393010,Africa
10412,16,5,2020,23,3,Kenya,KE,KEN,51393010,Africa
10413,15,5,2020,21,2,Kenya,KE,KEN,51393010,Africa
10414,14,5,2020,22,4,Kenya,KE,KEN,51393010,Africa
10415,13,5,2020,15,3,Kenya,KE,KEN,51393010,Africa
10416,12,5,2020,28,1,Kenya,KE,KEN,51393010,Africa
10417,11,5,2020,23,2,Kenya,KE,KEN,51393010,Africa
10418,10,5,2020,28,1,Kenya,KE,KEN,51393010,Africa
10419,9,5,2020,14,0,Kenya,KE,KEN,51393010,Africa
10420,8,5,2020,25,3,Kenya,KE,KEN,51393010,Africa
10421,7,5,2020,47,2,Kenya,KE,KEN,51393010,Africa
10422,6,5,2020,45,0,Kenya,KE,KEN,51393010,Africa
10423,5,5,2020,25,0,Kenya,KE,KEN,51393010,Africa
10424,4,5,2020,30,2,Kenya,KE,KEN,51393010,Africa
10425,3,5,2020,24,1,Kenya,KE,KEN,51393010,Africa
10426,2,5,2020,15,4,Kenya,KE,KEN,51393010,Africa
10427,1,5,2020,12,2,Kenya,KE,KEN,51393010,Africa
10428,30,4,2020,10,1,Kenya,KE,KEN,51393010,Africa
10429,29,4,2020,11,0,Kenya,KE,KEN,51393010,Africa
10430,28,4,2020,8,0,Kenya,KE,KEN,51393010,Africa
10431,27,4,2020,12,0,Kenya,KE,KEN,51393010,Africa
10432,26,4,2020,7,0,Kenya,KE,KEN,51393010,Africa
10433,25,4,2020,16,0,Kenya,KE,KEN,51393010,Africa
10434,24,4,2020,17,0,Kenya,KE,KEN,51393010,Africa
10435,23,4,2020,22,0,Kenya,KE,KEN,51393010,Africa
10436,22,4,2020,0,0,Kenya,KE,KEN,51393010,Africa
10437,21,4,2020,11,0,Kenya,KE,KEN,51393010,Africa
10438,20,4,2020,8,2,Kenya,KE,KEN,51393010,Africa
10439,19,4,2020,16,1,Kenya,KE,KEN,51393010,Africa
10440,18,4,2020,12,0,Kenya,KE,KEN,51393010,Africa
10441,17,4,2020,9,1,Kenya,KE,KEN,51393010,Africa
10442,16,4,2020,9,1,Kenya,KE,KEN,51393010,Africa
10443,15,4,2020,8,0,Kenya,KE,KEN,51393010,Africa
10444,14,4,2020,11,1,Kenya,KE,KEN,51393010,Africa
10445,13,4,2020,6,1,Kenya,KE,KEN,51393010,Africa
10446,12,4,2020,2,0,Kenya,KE,KEN,51393010,Africa
10447,11,4,2020,5,0,Kenya,KE,KEN,51393010,Africa
10448,10,4,2020,5,1,Kenya,KE,KEN,51393010,Africa
10449,9,4,2020,7,0,Kenya,KE,KEN,51393010,Africa
10450,8,4,2020,14,2,Kenya,KE,KEN,51393010,Africa
10451,7,4,2020,16,0,Kenya,KE,KEN,51393010,Africa
10452,6,4,2020,16,0,Kenya,KE,KEN,51393010,Africa
10453,5,4,2020,4,0,Kenya,KE,KEN,51393010,Africa
10454,4,4,2020,12,1,Kenya,KE,KEN,51393010,Africa
10455,3,4,2020,29,2,Kenya,KE,KEN,51393010,Africa
10456,2,4,2020,22,0,Kenya,KE,KEN,51393010,Africa
10457,1,4,2020,9,0,Kenya,KE,KEN,51393010,Africa
10458,31,3,2020,8,0,Kenya,KE,KEN,51393010,Africa
10459,30,3,2020,4,0,Kenya,KE,KEN,51393010,Africa
10460,29,3,2020,7,0,Kenya,KE,KEN,51393010,Africa
10461,28,3,2020,0,0,Kenya,KE,KEN,51393010,Africa
10462,27,3,2020,6,1,Kenya,KE,KEN,51393010,Africa
10463,26,3,2020,0,0,Kenya,KE,KEN,51393010,Africa
10464,25,3,2020,9,0,Kenya,KE,KEN,51393010,Africa
10465,24,3,2020,1,0,Kenya,KE,KEN,51393010,Africa
10466,23,3,2020,8,0,Kenya,KE,KEN,51393010,Africa
10467,22,3,2020,0,0,Kenya,KE,KEN,51393010,Africa
10468,21,3,2020,0,0,Kenya,KE,KEN,51393010,Africa
10469,20,3,2020,0,0,Kenya,KE,KEN,51393010,Africa
10470,19,3,2020,3,0,Kenya,KE,KEN,51393010,Africa
10471,18,3,2020,1,0,Kenya,KE,KEN,51393010,Africa
10472,17,3,2020,0,0,Kenya,KE,KEN,51393010,Africa
10473,16,3,2020,2,0,Kenya,KE,KEN,51393010,Africa
10474,15,3,2020,0,0,Kenya,KE,KEN,51393010,Africa
10475,14,3,2020,1,0,Kenya,KE,KEN,51393010,Africa
10476,31,5,2020,16,0,Kosovo,XK,XKX,1845300,Europe
10477,30,5,2020,0,0,Kosovo,XK,XKX,1845300,Europe
10478,29,5,2020,1,0,Kosovo,XK,XKX,1845300,Europe
10479,28,5,2020,9,0,Kosovo,XK,XKX,1845300,Europe
10480,27,5,2020,0,0,Kosovo,XK,XKX,1845300,Europe
10481,26,5,2020,6,1,Kosovo,XK,XKX,1845300,Europe
10482,25,5,2020,7,0,Kosovo,XK,XKX,1845300,Europe
10483,24,5,2020,21,0,Kosovo,XK,XKX,1845300,Europe
10484,23,5,2020,1,0,Kosovo,XK,XKX,1845300,Europe
10485,22,5,2020,14,0,Kosovo,XK,XKX,1845300,Europe
10486,21,5,2020,0,0,Kosovo,XK,XKX,1845300,Europe
10487,20,5,2020,34,0,Kosovo,XK,XKX,1845300,Europe
10488,19,5,2020,0,0,Kosovo,XK,XKX,1845300,Europe
10489,18,5,2020,11,0,Kosovo,XK,XKX,1845300,Europe
10490,17,5,2020,0,0,Kosovo,XK,XKX,1845300,Europe
10491,16,5,2020,0,0,Kosovo,XK,XKX,1845300,Europe
10492,15,5,2020,25,0,Kosovo,XK,XKX,1845300,Europe
10493,14,5,2020,0,0,Kosovo,XK,XKX,1845300,Europe
10494,13,5,2020,35,1,Kosovo,XK,XKX,1845300,Europe
10495,12,5,2020,14,0,Kosovo,XK,XKX,1845300,Europe
10496,11,5,2020,0,0,Kosovo,XK,XKX,1845300,Europe
10497,10,5,2020,8,0,Kosovo,XK,XKX,1845300,Europe
10498,9,5,2020,1,1,Kosovo,XK,XKX,1845300,Europe
10499,8,5,2020,1,1,Kosovo,XK,XKX,1845300,Europe
10500,7,5,2020,4,0,Kosovo,XK,XKX,1845300,Europe
10501,6,5,2020,1,0,Kosovo,XK,XKX,1845300,Europe
10502,5,5,2020,4,4,Kosovo,XK,XKX,1845300,Europe
10503,4,5,2020,28,0,Kosovo,XK,XKX,1845300,Europe
10504,3,5,2020,10,0,Kosovo,XK,XKX,1845300,Europe
10505,2,5,2020,14,0,Kosovo,XK,XKX,1845300,Europe
10506,1,5,2020,0,0,Kosovo,XK,XKX,1845300,Europe
10507,30,4,2020,9,0,Kosovo,XK,XKX,1845300,Europe
10508,29,4,2020,10,0,Kosovo,XK,XKX,1845300,Europe
10509,28,4,2020,17,1,Kosovo,XK,XKX,1845300,Europe
10510,27,4,2020,32,1,Kosovo,XK,XKX,1845300,Europe
10511,26,4,2020,28,1,Kosovo,XK,XKX,1845300,Europe
10512,25,4,2020,34,0,Kosovo,XK,XKX,1845300,Europe
10513,24,4,2020,39,1,Kosovo,XK,XKX,1845300,Europe
10514,23,4,2020,26,0,Kosovo,XK,XKX,1845300,Europe
10515,22,4,2020,6,3,Kosovo,XK,XKX,1845300,Europe
10516,21,4,2020,88,3,Kosovo,XK,XKX,1845300,Europe
10517,20,4,2020,0,0,Kosovo,XK,XKX,1845300,Europe
10518,19,4,2020,30,0,Kosovo,XK,XKX,1845300,Europe
10519,18,4,2020,31,1,Kosovo,XK,XKX,1845300,Europe
10520,17,4,2020,26,2,Kosovo,XK,XKX,1845300,Europe
10521,16,4,2020,36,1,Kosovo,XK,XKX,1845300,Europe
10522,15,4,2020,10,0,Kosovo,XK,XKX,1845300,Europe
10523,14,4,2020,15,1,Kosovo,XK,XKX,1845300,Europe
10524,13,4,2020,79,0,Kosovo,XK,XKX,1845300,Europe
10525,12,4,2020,33,0,Kosovo,XK,XKX,1845300,Europe
10526,11,4,2020,23,0,Kosovo,XK,XKX,1845300,Europe
10527,10,4,2020,43,2,Kosovo,XK,XKX,1845300,Europe
10528,9,4,2020,0,0,Kosovo,XK,XKX,1845300,Europe
10529,8,4,2020,39,2,Kosovo,XK,XKX,1845300,Europe
10530,7,4,2020,5,2,Kosovo,XK,XKX,1845300,Europe
10531,6,4,2020,8,0,Kosovo,XK,XKX,1845300,Europe
10532,5,4,2020,6,0,Kosovo,XK,XKX,1845300,Europe
10533,4,4,2020,1,0,Kosovo,XK,XKX,1845300,Europe
10534,3,4,2020,13,0,Kosovo,XK,XKX,1845300,Europe
10535,2,4,2020,0,0,Kosovo,XK,XKX,1845300,Europe
10536,1,4,2020,6,0,Kosovo,XK,XKX,1845300,Europe
10537,31,3,2020,15,0,Kosovo,XK,XKX,1845300,Europe
10538,30,3,2020,3,0,Kosovo,XK,XKX,1845300,Europe
10539,29,3,2020,2,0,Kosovo,XK,XKX,1845300,Europe
10540,28,3,2020,7,0,Kosovo,XK,XKX,1845300,Europe
10541,27,3,2020,8,0,Kosovo,XK,XKX,1845300,Europe
10542,26,3,2020,8,0,Kosovo,XK,XKX,1845300,Europe
10543,25,3,2020,2,0,Kosovo,XK,XKX,1845300,Europe
10544,24,3,2020,30,0,Kosovo,XK,XKX,1845300,Europe
10545,23,3,2020,7,1,Kosovo,XK,XKX,1845300,Europe
10546,22,3,2020,0,0,Kosovo,XK,XKX,1845300,Europe
10547,21,3,2020,3,0,Kosovo,XK,XKX,1845300,Europe
10548,20,3,2020,2,0,Kosovo,XK,XKX,1845300,Europe
10549,19,3,2020,0,0,Kosovo,XK,XKX,1845300,Europe
10550,18,3,2020,17,0,Kosovo,XK,XKX,1845300,Europe
10551,17,3,2020,0,0,Kosovo,XK,XKX,1845300,Europe
10552,16,3,2020,2,0,Kosovo,XK,XKX,1845300,Europe
10553,31,5,2020,1008,11,Kuwait,KW,KWT,4137309,Asia
10554,30,5,2020,1072,9,Kuwait,KW,KWT,4137309,Asia
10555,29,5,2020,845,10,Kuwait,KW,KWT,4137309,Asia
10556,28,5,2020,692,3,Kuwait,KW,KWT,4137309,Asia
10557,27,5,2020,608,7,Kuwait,KW,KWT,4137309,Asia
10558,26,5,2020,665,9,Kuwait,KW,KWT,4137309,Asia
10559,25,5,2020,838,8,Kuwait,KW,KWT,4137309,Asia
10560,24,5,2020,900,10,Kuwait,KW,KWT,4137309,Asia
10561,23,5,2020,955,9,Kuwait,KW,KWT,4137309,Asia
10562,22,5,2020,1041,5,Kuwait,KW,KWT,4137309,Asia
10563,21,5,2020,804,3,Kuwait,KW,KWT,4137309,Asia
10564,20,5,2020,1073,3,Kuwait,KW,KWT,4137309,Asia
10565,19,5,2020,841,6,Kuwait,KW,KWT,4137309,Asia
10566,18,5,2020,1048,5,Kuwait,KW,KWT,4137309,Asia
10567,17,5,2020,942,11,Kuwait,KW,KWT,4137309,Asia
10568,16,5,2020,885,8,Kuwait,KW,KWT,4137309,Asia
10569,15,5,2020,947,6,Kuwait,KW,KWT,4137309,Asia
10570,14,5,2020,751,7,Kuwait,KW,KWT,4137309,Asia
10571,13,5,2020,991,10,Kuwait,KW,KWT,4137309,Asia
10572,12,5,2020,598,7,Kuwait,KW,KWT,4137309,Asia
10573,11,5,2020,1065,9,Kuwait,KW,KWT,4137309,Asia
10574,10,5,2020,415,2,Kuwait,KW,KWT,4137309,Asia
10575,9,5,2020,641,3,Kuwait,KW,KWT,4137309,Asia
10576,8,5,2020,278,2,Kuwait,KW,KWT,4137309,Asia
10577,7,5,2020,485,2,Kuwait,KW,KWT,4137309,Asia
10578,6,5,2020,526,0,Kuwait,KW,KWT,4137309,Asia
10579,5,5,2020,295,2,Kuwait,KW,KWT,4137309,Asia
10580,4,5,2020,364,5,Kuwait,KW,KWT,4137309,Asia
10581,3,5,2020,242,3,Kuwait,KW,KWT,4137309,Asia
10582,2,5,2020,353,4,Kuwait,KW,KWT,4137309,Asia
10583,1,5,2020,284,2,Kuwait,KW,KWT,4137309,Asia
10584,30,4,2020,300,1,Kuwait,KW,KWT,4137309,Asia
10585,29,4,2020,152,1,Kuwait,KW,KWT,4137309,Asia
10586,28,4,2020,213,2,Kuwait,KW,KWT,4137309,Asia
10587,27,4,2020,183,1,Kuwait,KW,KWT,4137309,Asia
10588,26,4,2020,278,4,Kuwait,KW,KWT,4137309,Asia
10589,25,4,2020,215,1,Kuwait,KW,KWT,4137309,Asia
10590,24,4,2020,151,1,Kuwait,KW,KWT,4137309,Asia
10591,23,4,2020,168,2,Kuwait,KW,KWT,4137309,Asia
10592,22,4,2020,85,2,Kuwait,KW,KWT,4137309,Asia
10593,21,4,2020,80,2,Kuwait,KW,KWT,4137309,Asia
10594,20,4,2020,163,1,Kuwait,KW,KWT,4137309,Asia
10595,19,4,2020,94,1,Kuwait,KW,KWT,4137309,Asia
10596,18,4,2020,134,2,Kuwait,KW,KWT,4137309,Asia
10597,17,4,2020,119,0,Kuwait,KW,KWT,4137309,Asia
10598,16,4,2020,50,0,Kuwait,KW,KWT,4137309,Asia
10599,15,4,2020,55,1,Kuwait,KW,KWT,4137309,Asia
10600,14,4,2020,66,1,Kuwait,KW,KWT,4137309,Asia
10601,13,4,2020,80,0,Kuwait,KW,KWT,4137309,Asia
10602,12,4,2020,161,0,Kuwait,KW,KWT,4137309,Asia
10603,11,4,2020,83,0,Kuwait,KW,KWT,4137309,Asia
10604,10,4,2020,55,0,Kuwait,KW,KWT,4137309,Asia
10605,9,4,2020,112,0,Kuwait,KW,KWT,4137309,Asia
10606,8,4,2020,78,0,Kuwait,KW,KWT,4137309,Asia
10607,7,4,2020,109,0,Kuwait,KW,KWT,4137309,Asia
10608,6,4,2020,77,0,Kuwait,KW,KWT,4137309,Asia
10609,5,4,2020,137,1,Kuwait,KW,KWT,4137309,Asia
10610,4,4,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10611,3,4,2020,25,0,Kuwait,KW,KWT,4137309,Asia
10612,2,4,2020,28,0,Kuwait,KW,KWT,4137309,Asia
10613,1,4,2020,23,0,Kuwait,KW,KWT,4137309,Asia
10614,31,3,2020,11,0,Kuwait,KW,KWT,4137309,Asia
10615,30,3,2020,20,0,Kuwait,KW,KWT,4137309,Asia
10616,29,3,2020,10,0,Kuwait,KW,KWT,4137309,Asia
10617,28,3,2020,17,0,Kuwait,KW,KWT,4137309,Asia
10618,27,3,2020,13,0,Kuwait,KW,KWT,4137309,Asia
10619,26,3,2020,4,0,Kuwait,KW,KWT,4137309,Asia
10620,25,3,2020,2,0,Kuwait,KW,KWT,4137309,Asia
10621,24,3,2020,1,0,Kuwait,KW,KWT,4137309,Asia
10622,23,3,2020,12,0,Kuwait,KW,KWT,4137309,Asia
10623,22,3,2020,17,0,Kuwait,KW,KWT,4137309,Asia
10624,21,3,2020,11,0,Kuwait,KW,KWT,4137309,Asia
10625,20,3,2020,6,0,Kuwait,KW,KWT,4137309,Asia
10626,19,3,2020,12,0,Kuwait,KW,KWT,4137309,Asia
10627,18,3,2020,7,0,Kuwait,KW,KWT,4137309,Asia
10628,17,3,2020,11,0,Kuwait,KW,KWT,4137309,Asia
10629,16,3,2020,8,0,Kuwait,KW,KWT,4137309,Asia
10630,15,3,2020,4,0,Kuwait,KW,KWT,4137309,Asia
10631,14,3,2020,20,0,Kuwait,KW,KWT,4137309,Asia
10632,13,3,2020,8,0,Kuwait,KW,KWT,4137309,Asia
10633,12,3,2020,3,0,Kuwait,KW,KWT,4137309,Asia
10634,11,3,2020,4,0,Kuwait,KW,KWT,4137309,Asia
10635,10,3,2020,1,0,Kuwait,KW,KWT,4137309,Asia
10636,9,3,2020,3,0,Kuwait,KW,KWT,4137309,Asia
10637,8,3,2020,3,0,Kuwait,KW,KWT,4137309,Asia
10638,6,3,2020,2,0,Kuwait,KW,KWT,4137309,Asia
10639,3,3,2020,10,0,Kuwait,KW,KWT,4137309,Asia
10640,2,3,2020,1,0,Kuwait,KW,KWT,4137309,Asia
10641,1,3,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10642,29,2,2020,2,0,Kuwait,KW,KWT,4137309,Asia
10643,28,2,2020,17,0,Kuwait,KW,KWT,4137309,Asia
10644,27,2,2020,15,0,Kuwait,KW,KWT,4137309,Asia
10645,26,2,2020,6,0,Kuwait,KW,KWT,4137309,Asia
10646,25,2,2020,2,0,Kuwait,KW,KWT,4137309,Asia
10647,24,2,2020,3,0,Kuwait,KW,KWT,4137309,Asia
10648,23,2,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10649,22,2,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10650,21,2,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10651,20,2,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10652,19,2,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10653,18,2,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10654,17,2,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10655,16,2,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10656,15,2,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10657,14,2,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10658,13,2,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10659,12,2,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10660,11,2,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10661,10,2,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10662,9,2,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10663,8,2,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10664,7,2,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10665,6,2,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10666,5,2,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10667,4,2,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10668,3,2,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10669,2,2,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10670,1,2,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10671,31,1,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10672,30,1,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10673,29,1,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10674,28,1,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10675,27,1,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10676,26,1,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10677,25,1,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10678,24,1,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10679,23,1,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10680,22,1,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10681,21,1,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10682,20,1,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10683,19,1,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10684,18,1,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10685,17,1,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10686,16,1,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10687,15,1,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10688,14,1,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10689,13,1,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10690,12,1,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10691,11,1,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10692,10,1,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10693,9,1,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10694,8,1,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10695,7,1,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10696,6,1,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10697,5,1,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10698,4,1,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10699,3,1,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10700,2,1,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10701,1,1,2020,0,0,Kuwait,KW,KWT,4137309,Asia
10702,31,12,2019,0,0,Kuwait,KW,KWT,4137309,Asia
10703,31,5,2020,26,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10704,30,5,2020,60,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10705,29,5,2020,68,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10706,28,5,2020,74,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10707,27,5,2020,52,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10708,26,5,2020,35,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10709,25,5,2020,30,2,Kyrgyzstan,KG,KGZ,6315800,Asia
10710,24,5,2020,39,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10711,23,5,2020,14,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10712,22,5,2020,37,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10713,21,5,2020,43,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10714,20,5,2020,27,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10715,19,5,2020,27,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10716,18,5,2020,78,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10717,17,5,2020,21,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10718,16,5,2020,6,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10719,15,5,2020,29,2,Kyrgyzstan,KG,KGZ,6315800,Asia
10720,14,5,2020,38,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10721,13,5,2020,7,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10722,12,5,2020,21,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10723,11,5,2020,14,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10724,10,5,2020,71,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10725,9,5,2020,25,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10726,8,5,2020,11,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10727,7,5,2020,24,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10728,6,5,2020,28,1,Kyrgyzstan,KG,KGZ,6315800,Asia
10729,5,5,2020,13,1,Kyrgyzstan,KG,KGZ,6315800,Asia
10730,4,5,2020,35,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10731,3,5,2020,26,2,Kyrgyzstan,KG,KGZ,6315800,Asia
10732,2,5,2020,23,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10733,1,5,2020,0,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10734,30,4,2020,17,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10735,29,4,2020,21,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10736,28,4,2020,13,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10737,27,4,2020,13,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10738,26,4,2020,17,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10739,25,4,2020,9,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10740,24,4,2020,25,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10741,23,4,2020,19,1,Kyrgyzstan,KG,KGZ,6315800,Asia
10742,22,4,2020,22,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10743,21,4,2020,22,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10744,20,4,2020,14,2,Kyrgyzstan,KG,KGZ,6315800,Asia
10745,19,4,2020,48,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10746,18,4,2020,17,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10747,17,4,2020,23,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10748,16,4,2020,17,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10749,15,4,2020,19,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10750,14,4,2020,11,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10751,13,4,2020,42,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10752,12,4,2020,38,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10753,11,4,2020,41,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10754,10,4,2020,18,1,Kyrgyzstan,KG,KGZ,6315800,Asia
10755,9,4,2020,10,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10756,8,4,2020,42,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10757,7,4,2020,12,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10758,6,4,2020,72,3,Kyrgyzstan,KG,KGZ,6315800,Asia
10759,5,4,2020,0,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10760,4,4,2020,19,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10761,3,4,2020,13,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10762,2,4,2020,5,1,Kyrgyzstan,KG,KGZ,6315800,Asia
10763,1,4,2020,23,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10764,31,3,2020,0,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10765,30,3,2020,0,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10766,29,3,2020,26,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10767,28,3,2020,14,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10768,27,3,2020,0,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10769,26,3,2020,2,0,Kyrgyzstan,KG,KGZ,6315800,Asia
10770,25,3,2020,26,0,Kyrgyzstan,KG,KGZ,6315800,Asia
